state,district,latitude,longitude,year,epi_week,disease_type,cases,deaths,weekly_precipitation,weekly_mean_temperature,LAI,clean_state,clean_dist,centroid_lat,centroid_lon,zonal_mean_pop_density,total_population,area_sq_km,population_density,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
Odisha,Koraput,18.7232023,82.60811828,2012,4th week,Acute Diarrhoeal Disease,6,1.0,0.0001387414333,301.7266666,10.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2013,24th week,Acute Diarrhoeal Disease,23,,0.02501081263,308.556,15.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2013,4th week,Acute Diarrhoeal Disease,12,,0.0005158167415,301.948,11.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2015,31st week,Acute Diarrhoeal Disease,26,1.0,0.5358367367,,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2016,21st week,Acute Diarrhoeal Disease,30,,0.6730653508,304.5733334,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2016,30th week,Acute Diarrhoeal Disease,14,,1.146740569,303.36,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2016,5th week,Acute Diarrhoeal Disease,11,,0.0001469061965,305.28000000000003,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,10th week,Acute Diarrhoeal Disease,7,,7.1e-05,308.68,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,14th week,Acute Diarrhoeal Disease,13,,0.0207547236,311.928,10.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,16th week,Acute Diarrhoeal Disease,27,,0.0001505471389,312.9366666,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,3rd week,Acute Diarrhoeal Disease,15,,0.0003563634079,300.6866666,12.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,47th week,Acute Diarrhoeal Disease,12,,0.2547019761,297.94,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,5th week,Acute Diarrhoeal Disease,21,,0.02549084525,303.86,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2017,6th week,Acute Diarrhoeal Disease,1,1.0,0.02549084525,303.86,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2018,18th week,Acute Diarrhoeal Disease,20,,0.09129831504,308.49,15.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2018,25th week,Acute Diarrhoeal Disease,40,,0.07753796441,303.676,12.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2019,11th week,Acute Diarrhoeal Disease,13,,0.005392221548,306.388,10.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2019,4th week,Acute Diarrhoeal Disease,11,,8.11e-05,299.68,12.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2020,7th week,Acute Diarrhoeal Disease,20,,0.03922885498,300.85,12.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2021,17th week,Acute Diarrhoeal Disease,9,,0.02873045432,310.112,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2021,40th week,Acute Diarrhoeal Disease,22,2.0,0.6516250059,299.14,9.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2022,11th week,Acute Diarrhoeal Disease,41,,0.0004851654548,307.552,,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2022,13th week,Acute Diarrhoeal Disease,9,,5.11e-05,306.932,11.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2022,13th week,Acute Diarrhoeal Disease,8,,0.0006149952725,308.19333340000003,11.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Koraput,18.7232023,82.60811828,2022,6th week,Acute Diarrhoeal Disease,15,,0.0004905797777,300.55666659999997,12.0,ODISHA,KORAPUT,18.811165450462067,82.70720620183826,170.87901649755523,781669.0,4244.543630334896,184.1585499118373,,
Odisha,Malkangiri,18.35835435,81.89823749,2009,47th week,Malaria,123,0.0,0.07796978112,300.1966666,31.0,ODISHA,MALKANGIRI,18.25050072661038,81.94802601186582,113.19048253402843,3964822.0,7157.468465454789,553.9419445766392,,
Odisha,Malkangiri,18.35835435,81.89823749,2011,11th week,Acute Diarrhoeal Disease,29,1.0,0.0001368520881,308.61333340000004,12.0,ODISHA,MALKANGIRI,18.25050072661038,81.94802601186582,113.19048253402843,3964822.0,7157.468465454789,553.9419445766392,,
Odisha,Malkangiri,18.35835435,81.89823749,2011,28th week,Malaria,76,0.0,1.351279958,,11.0,ODISHA,MALKANGIRI,18.25050072661038,81.94802601186582,113.19048253402843,3964822.0,7157.468465454789,553.9419445766392,,
Odisha,Malkangiri,18.35835435,81.89823749,2011,9th week,Acute Diarrhoeal Disease,25,0.0,0.02051106396,304.13,12.0,ODISHA,MALKANGIRI,18.25050072661038,81.94802601186582,113.19048253402843,3964822.0,7157.468465454789,553.9419445766392,,
Odisha,Malkangiri,18.35835435,81.89823749,2015,26th week,Malaria,167,,0.5675604978,300.56,10.0,ODISHA,MALKANGIRI,18.25050072661038,81.94802601186582,113.19048253402843,3964822.0,7157.468465454789,553.9419445766392,,
Odisha,Mayurbhanj,21.75,86.5,2010,18th week,Acute Diarrhoeal Disease,17,,0.2415507583,309.3333334,10.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2011,8th week,Acute Diarrhoeal Disease,19,0.0,0.0001059390447,304.1866666,10.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2012,29th week,Acute Diarrhoeal Disease,13,,0.9934761258,,6.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2012,9th week,Acute Diarrhoeal Disease,35,,8.55e-05,306.0866666,10.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2013,52nd week,Acute Diarrhoeal Disease,19,1.0,0.005317007482,299.2933334,12.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2014,13th week,Acute Diarrhoeal Disease,13,1.0,0.1308604665,303.95,,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2014,29th week,Acute Diarrhoeal Disease,22,1.0,1.183433548,300.205,,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2015,34th week,Acute Diarrhoeal Disease,32,,0.8985001324,300.44,,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2015,47th week,Acute Diarrhoeal Disease,13,,5.75e-05,301.4066666,,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2016,23rd week,Acute Diarrhoeal Disease,23,,0.3049264023,306.24,14.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2016,44th week,Acute Gastroenteritis,11,,0.2117027874,300.236,23.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2016,46th week,Acute Diarrhoeal Disease,28,,1.590226785,,11.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2019,35th week,Cholera,13,,3.454880071,300.6866666,7.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2019,35th week,Cholera,16,,0.789748188,300.6866666,7.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2019,38th week,Acute Diarrhoeal Disease,11,,0.8635627956,300.54,10.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2019,48th week,Acute Diarrhoeal Disease,9,,0.0004240180203,299.768,18.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2021,24th week,Acute Diarrhoeal Disease,18,,1.686497547,,14.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Mayurbhanj,21.75,86.5,2022,22nd week,Acute Diarrhoeal Disease,73,,0.1835894759,304.444,14.0,ODISHA,MAYURBHANJ,21.890673373882656,86.40586503365175,256.7687262795076,1219043.0,14710.472341639415,82.86905897299985,,
Odisha,Nabarangpur,19.2288319,82.5668344,2011,13th week,Acute Diarrhoeal Disease,183,0.0,0.0001809514382,311.44,8.0,ODISHA,NABARANGAPUR,19.582510060224866,82.32995810204822,229.3930234158944,3429462.0,7642.962362896609,448.7084767875616,,
Odisha,Nayagarh,20.1160666,85.11195644,2009,41st week,Acute Diarrhoeal Disease,30,0.0,1.691448537,301.1,14.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2011,32nd week,Acute Diarrhoeal Disease,47,0.0,0.1573681732,301.616,20.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2011,50th week,Acute Diarrhoeal Disease,45,0.0,0.1459894622,302.34000000000003,,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2012,31st week,Acute Diarrhoeal Disease,12,,2.113635255,302.96,8.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2012,4th week,Acute Diarrhoeal Disease,15,,0.0003786070689,300.468,12.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2013,49th week,Acute Diarrhoeal Disease,13,,0.03465340746,300.54,15.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2015,26th week,Acute Diarrhoeal Disease,30,,0.3039016719,305.7666666,18.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2016,30th week,Acute Diarrhoeal Disease,37,,1.0078808,298.5,19.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2016,41st week,Acute Diarrhoeal Disease,92,,1.081365915,300.072,19.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2016,41st week,Acute Diarrhoeal Disease,15,,1.118185934,299.19599999999997,19.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2016,44th week,Acute Diarrhoeal Disease,51,,0.0659307424,300.82,25.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2016,48th week,Acute Diarrhoeal Disease,21,,5e-05,300.9633334,18.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2017,2nd week,Acute Diarrhoeal Disease,13,,0.005766175295,300.312,,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2018,37th week,Acute Diarrhoeal Disease,12,,1.339343988,301.77,26.0,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nayagarh,20.1160666,85.11195644,2021,17th week,Acute Diarrhoeal Disease,31,1.0,0.01201217272,312.47,,ODISHA,NAYAGARH,20.20619409341317,84.99291440232145,242.1840747996132,1841093.0,9684.312387592525,190.11086449036856,,
Odisha,Nuapada,20.76909975,82.51862846,2012,32nd week,Cholera,17,1.0,1.16715281,,6.0,ODISHA,NUAPADA,20.461488542775307,82.57086358481203,161.0404109033548,2658231.0,3982.1114722838,667.5430907702504,,
Odisha,Puri,19.8076083,85.8252538,2009,39th week,Chikungunya,79,0.0,0.6457313805,301.556,14.0,ODISHA,PURI,19.86576554079471,85.69842135975496,601.9377275575762,4400385.0,1600.0182575756269,2750.20924240423,,
Odisha,Puri,19.8076083,85.8252538,2009,46th week,Acute Diarrhoeal Disease,11,0.0,8.24e-05,301.62,14.0,ODISHA,PURI,19.86576554079471,85.69842135975496,601.9377275575762,4400385.0,1600.0182575756269,2750.20924240423,,
